type,date,label,id,name,role,short_topic,long_topic,short_title,long_title,plan_type,lat,lon,zone,zone_detail,start,end,Dataset,date_parsed,Year,Month,MonthName,start_time,end_time,duration_hrs,Topic_Key,Industry,Meeting_Num,Dataset_Label
,,Harbor's Edge Grill,35908634,,,,,,,,-165.68781233674673,38.986061952589075,tourism,,,,journalist,,,,,,,,unknown,unknown,,Journalist (Full Record)
discussion,,waterfront_market_Travel_Harborfront_Market_Discussion,waterfront_market_Travel_Harborfront_Market_Discussion,,,,,waterfront_market_Travel_Harborfront_Market_Discussion,Discuss travel plans to Harborfront Market,,,,,,,,journalist,,,,,,,,waterfront_market,tourism,8.0,Journalist (Full Record)
plan,,waterfront_market_Travel_Harborfront_Market,waterfront_market_Travel_Harborfront_Market,,,,,waterfront_market_Travel_Harborfront_Market,Travel to Harborfront Market,Travel,,,,,,,journalist,,,,,,,,waterfront_market,tourism,8.0,Journalist (Full Record)
,,Harborfront Market,35913119,,,,,,,,-165.69280983674673,38.99415685258907,commercial,,,,journalist,,,,,,,,unknown,unknown,,Journalist (Full Record)
discussion,,waterfront_market_Meeting_8_Gather_Feedback_Discussion,waterfront_market_Meeting_8_Gather_Feedback_Discussion,,,,,waterfront_market_Meeting_8_Gather_Feedback_Discussion,Gather feedback from potential vendors and community members,,,,,,,,journalist,,,,,,,,waterfront_market,tourism,8.0,Journalist (Full Record)
plan,,waterfront_market_Meeting_8_Gather_Feedback,waterfront_market_Meeting_8_Gather_Feedback,,,,,waterfront_market_Meeting_8_Gather_Feedback,Gather feedback from potential vendors and community members,Feedback,,,,,,,journalist,,,,,,,,waterfront_market,tourism,8.0,Journalist (Full Record)
discussion,,waterfront_market_Travel_Harborfront_Market_Completed_Discussion,waterfront_market_Travel_Harborfront_Market_Completed_Discussion,,,,,waterfront_market_Travel_Harborfront_Market_Completed_Discussion,Discuss the completed travel plans to Harborfront Market,,,,,,,,journalist,,,,,,,,waterfront_market,tourism,9.0,Journalist (Full Record)
,,Paakland Elementary,37831107,,,,,,,,-164.33389296662074,39.40304106198244,residential,,,,journalist,,,,,,,,unknown,unknown,,Journalist (Full Record)
discussion,,waterfront_market_Travel_Harbor_Edge_Grill_Completed_Discussion,waterfront_market_Travel_Harbor_Edge_Grill_Completed_Discussion,,,,,waterfront_market_Travel_Harbor_Edge_Grill_Completed_Discussion,Discuss the completed travel plans to Harbor's Edge Grill in Paackland,,,,,,,,journalist,,,,,,,,waterfront_market,tourism,9.0,Journalist (Full Record)
discussion,,waterfront_market_Meeting_9_Report_Discussion,waterfront_market_Meeting_9_Report_Discussion,,,,,waterfront_market_Meeting_9_Report_Discussion,"Plan a detailed plan for the market, including layout and vendor requirements",,,,,,,,journalist,,,,,,,,waterfront_market,tourism,9.0,Journalist (Full Record)
plan,,waterfront_market_Meeting_9_Report,waterfront_market_Meeting_9_Report,,,,,waterfront_market_Meeting_9_Report,"Plan a detailed plan for the market, including layout and vendor requirements",Report,,,,,,,journalist,,,,,,,,waterfront_market,tourism,9.0,Journalist (Full Record)
topic,,concert,concert,,,concert,Plan for Concert,,,,,,,,,,journalist,,,,,,,,concert,tourism,,Journalist (Full Record)
discussion,,concert_Meeting_7_Discussion,concert_Meeting_7_Discussion,,,,,concert_Meeting_7_Discussion,Discuss any issues with concert. Discuss needs to get community feedback on concerns,,,,,,,,journalist,,,,,,,,concert,tourism,7.0,Journalist (Full Record)
plan,,concert_Meeting_7_Concert_Issues,concert_Meeting_7_Concert_Issues,,,,,concert_Meeting_7_Concert_Issues,Discuss any issues with concert. Discuss needs to get community feedback on concerns,Discussion,,,,,,,journalist,,,,,,,,concert,tourism,7.0,Journalist (Full Record)
discussion,,concert_Travel_Packland_Elementary_Discussion,concert_Travel_Packland_Elementary_Discussion,,,,,concert_Travel_Packland_Elementary_Discussion,Discuss travel plans to Paakland Elementary,,,,,,,,journalist,,,,,,,,concert,tourism,8.0,Journalist (Full Record)
,,nan,concert_Travel_Harborfront_Market,,,,,,,,,,,,,,journalist,,,,,,,,concert,tourism,,Journalist (Full Record)
plan,,concert_Travel_Paakland_Elementary,concert_Travel_Paakland_Elementary,,,,,concert_Travel_Paakland_Elementary,Travel to Paakland Elementary,Travel,,,,,,,journalist,,,,,,,,concert,tourism,8.0,Journalist (Full Record)
discussion,,concert_Travel_Paakland_Elementary_Completed_Discussion,concert_Travel_Paakland_Elementary_Completed_Discussion,,,,,concert_Travel_Paakland_Elementary_Completed_Discussion,Discuss the completed travel plans to Paakland Elementary,,,,,,,,journalist,,,,,,,,concert,tourism,16.0,Journalist (Full Record)
discussion,,concert_Meeting_16_Feedback_Discussion,concert_Meeting_16_Feedback_Discussion,,,,,concert_Meeting_16_Feedback_Discussion,"Report on feedback from families on effect of concert, such as noise pollution and drunk tourists",,,,,,,,journalist,,,,,,,,concert,tourism,16.0,Journalist (Full Record)
plan,,concert_Meeting_16_Feedback,concert_Meeting_16_Feedback,,,,,concert_Meeting_16_Feedback,"Report on feedback from families on effect of concert, such as noise pollution and drunk tourists",Feedback,,,,,,,journalist,,,,,,,,concert,tourism,16.0,Journalist (Full Record)
discussion,,concert_Meeting_16_Road_Closures_Discussion,concert_Meeting_16_Road_Closures_Discussion,,,,,concert_Meeting_16_Road_Closures_Discussion,Status of road closures and traffic issues for concert,,,,,,,,journalist,,,,,,,,concert,tourism,16.0,Journalist (Full Record)
plan,,concert_Meeting_16_Road_Closures,concert_Meeting_16_Road_Closures,,,,,concert_Meeting_16_Road_Closures,Status of road closures and traffic issues for concert,Report,,,,,,,journalist,,,,,,,,concert,tourism,16.0,Journalist (Full Record)
discussion,,concert_Meeting_16_Communication_Complaints_Discussion,concert_Meeting_16_Communication_Complaints_Discussion,,,,,concert_Meeting_16_Communication_Complaints_Discussion,Report on complaints on lack of communication of concert,,,,,,,,journalist,,,,,,,,concert,tourism,16.0,Journalist (Full Record)
plan,,concert_Meeting_16_Communication_Complaints,concert_Meeting_16_Communication_Complaints,,,,,concert_Meeting_16_Communication_Complaints,Report on complaints on lack of communication of concert,Report,,,,,,,journalist,,,,,,,,concert,tourism,16.0,Journalist (Full Record)
trip,0040-04-24,nan,trip_0,,,,,,,,,,,,09:00:00,21:00:00,journalist,2040-04-24,2040.0,4.0,Apr,2040-04-24 09:00:00,2040-04-24 21:00:00,12.0,unknown,unknown,,Journalist (Full Record)
place,,nan,Haacklee Ferry Terminal,Haacklee Ferry Terminal,,,,,,,-165.69052499370062,38.98619322533421,government,,,,journalist,,,,,,,,unknown,neutral,,Journalist (Full Record)
place,,nan,South Paackland Ferry Terminal,South Paackland Ferry Terminal,,,,,,,-164.5617706590138,39.085916893028504,government,,,,journalist,,,,,,,,unknown,neutral,,Journalist (Full Record)
place,,nan,582184557,Pacific Nature Bureau,,,,,,,-164.56334829936853,39.27182934781,government,environmental,,,journalist,,,,,,,,unknown,neutral,,Journalist (Full Record)
place,,nan,581853838,Jordan Administrative Center,,,,,,,-164.5619100225969,39.271378990764816,government,,,,journalist,,,,,,,,unknown,neutral,,Journalist (Full Record)
trip,2040-06-16,nan,trip_1,,,,,,,,,,,,06:29:00,12:36:00,journalist,2040-06-16,2040.0,6.0,Jun,2040-06-16 06:29:00,2040-06-16 12:36:00,6.12,unknown,unknown,,Journalist (Full Record)
place,,nan,37830690,,,,,,,,-164.384824809446,39.42718772248599,commercial,,,,journalist,,,,,,,,unknown,neutral,,Journalist (Full Record)
place,,nan,37826661,Paackland Post Office,,,,,,,-164.37123305208138,39.42202773680567,government,post office,,,journalist,,,,,,,,unknown,neutral,,Journalist (Full Record)
place,,nan,37892464,Paackland Admin Center,,,,,,,-164.39959047333537,39.4325916424221,government,administrative office,,,journalist,,,,,,,,unknown,neutral,,Journalist (Full Record)
trip,2040-06-28,nan,trip_2,,,,,,,,,,,,08:23:00,08:23:00,journalist,2040-06-28,2040.0,6.0,Jun,2040-06-28 08:23:00,2040-06-28 08:23:00,0.0,unknown,unknown,,Journalist (Full Record)
place,,nan,950773347,,,,,,,,-165.5799821947288,39.54770000767645,commercial,,,,journalist,,,,,,,,unknown,neutral,,Journalist (Full Record)
trip,2040-06-06,nan,trip_3,,,,,,,,,,,,07:28:00,07:59:00,journalist,2040-06-06,2040.0,6.0,Jun,2040-06-06 07:28:00,2040-06-06 07:59:00,0.52,unknown,unknown,,Journalist (Full Record)
place,,nan,Suna Spit,Suna Spit,,,,,,,-165.75677149453168,39.594240090235004,connector,,,,journalist,,,,,,,,unknown,unknown,,Journalist (Full Record)
place,,nan,36988183,Port Grove Customs House,,,,,,,-165.95536906156963,39.09578125508084,government,customs,,,journalist,,,,,,,,unknown,neutral,,Journalist (Full Record)
place,,nan,35868389,Harborside Mall,,,,,,,-165.69580273674674,39.00556395258907,commercial,mall,,,journalist,,,,,,,,unknown,neutral,,Journalist (Full Record)
trip,2040-07-17,nan,trip_4,,,,,,,,,,,,07:50:00,14:42:00,journalist,2040-07-17,2040.0,7.0,Jul,2040-07-17 07:50:00,2040-07-17 14:42:00,6.87,unknown,unknown,,Journalist (Full Record)
place,,nan,37831223,,,,,,,,-164.34841703185134,39.42079404307065,residential,,,,journalist,,,,,,,,unknown,neutral,,Journalist (Full Record)
place,,nan,2564318352,Eastside Memorial Toll,,,,,,,-164.3499556650031,39.42398265227752,government,tolls,,,journalist,,,,,,,,unknown,neutral,,Journalist (Full Record)
trip,0040-07-24,nan,trip_5,,,,,,,,,,,,09:00:00,21:00:00,journalist,2040-07-24,2040.0,7.0,Jul,2040-07-24 09:00:00,2040-07-24 21:00:00,12.0,unknown,unknown,,Journalist (Full Record)
place,,nan,48530519,,,,,,,,-165.59811479738505,39.55016159675058,commercial,,,,journalist,,,,,,,,unknown,neutral,,Journalist (Full Record)
trip,2040-05-15,nan,trip_6,,,,,,,,,,,,08:44:00,10:21:00,journalist,2040-05-15,2040.0,5.0,May,2040-05-15 08:44:00,2040-05-15 10:21:00,1.62,unknown,unknown,,Journalist (Full Record)
place,,nan,48534978,Lomark Post Office,,,,,,,-165.58690251542836,39.511543954732794,government,post office,,,journalist,,,,,,,,unknown,neutral,,Journalist (Full Record)
place,,nan,12674442354,,,,,,,,-165.8834821103486,39.654055788668906,commercial,,,,journalist,,,,,,,,unknown,neutral,,Journalist (Full Record)
place,,nan,30179401,Himark Customs,,,,,,,-165.88193775383604,39.657052492613595,government,customs,,,journalist,,,,,,,,unknown,neutral,,Journalist (Full Record)
trip,0040-07-17,nan,trip_7,,,,,,,,,,,,09:31:00,03:00:00,journalist,2040-07-17,2040.0,7.0,Jul,2040-07-17 09:31:00,2040-07-17 03:00:00,-6.52,unknown,unknown,,Journalist (Full Record)
place,,nan,Port Grove Ferry Terminal,Port Grove Ferry Terminal,,,,,,,-165.95445417136068,39.09221996333593,government,,,,journalist,,,,,,,,unknown,neutral,,Journalist (Full Record)
place,,nan,Paackland Ferry Terminal,Paackland Ferry Terminal,,,,,,,-164.40892536689856,39.440779216574775,government,,,,journalist,,,,,,,,unknown,neutral,,Journalist (Full Record)
place,,nan,Himark Ferry Terminal,Himark Ferry Terminal,,,,,,,-165.88561230643285,39.65564904671655,government,,,,journalist,,,,,,,,unknown,neutral,,Journalist (Full Record)
trip,0040-06-26,nan,trip_8,,,,,,,,,,,,09:00:00,21:00:00,journalist,2040-06-26,2040.0,6.0,Jun,2040-06-26 09:00:00,2040-06-26 21:00:00,12.0,unknown,unknown,,Journalist (Full Record)
place,,nan,48580678,,,,,,,,-165.60467062257007,39.547945019056534,commercial,,,,journalist,,,,,,,,unknown,neutral,,Journalist (Full Record)
trip,0040-04-24,nan,trip_9,,,,,,,,,,,,08:56:00,11:40:00,journalist,2040-04-24,2040.0,4.0,Apr,2040-04-24 08:56:00,2040-04-24 11:40:00,2.73,unknown,unknown,,Journalist (Full Record)
trip,2040-05-31,nan,trip_10,,,,,,,,,,,,06:07:00,07:57:00,journalist,2040-05-31,2040.0,5.0,May,2040-05-31 06:07:00,2040-05-31 07:57:00,1.83,unknown,unknown,,Journalist (Full Record)
place,,nan,48591000,Port Authority Office,,,,,,,-165.5764102688019,39.53856305049022,government,customs,,,journalist,,,,,,,,unknown,neutral,,Journalist (Full Record)
place,,nan,9839219428,,,,,,,,-165.58938606887824,39.55789839549127,industrial,,,,journalist,,,,,,,,unknown,neutral,,Journalist (Full Record)
trip,0040-07-10,nan,trip_11,,,,,,,,,,,,09:00:00,21:00:00,journalist,2040-07-10,2040.0,7.0,Jul,2040-07-10 09:00:00,2040-07-10 21:00:00,12.0,unknown,unknown,,Journalist (Full Record)
trip,2040-07-08,nan,trip_12,,,,,,,,,,,,10:50:00,11:39:00,journalist,2040-07-08,2040.0,7.0,Jul,2040-07-08 10:50:00,2040-07-08 11:39:00,0.82,unknown,unknown,,Journalist (Full Record)
trip,0040-07-10,nan,trip_13,,,,,,,,,,,,09:00:00,21:36:00,journalist,2040-07-10,2040.0,7.0,Jul,2040-07-10 09:00:00,2040-07-10 21:36:00,12.6,unknown,unknown,,Journalist (Full Record)
place,,nan,Lomark Ferry Terminal,Lomark Ferry Terminal,,,,,,,-165.56286099848157,39.52326717231431,government,,,,journalist,,,,,,,,unknown,neutral,,Journalist (Full Record)
trip,2040-04-22,nan,trip_14,,,,,,,,,,,,06:18:00,07:12:00,journalist,2040-04-22,2040.0,4.0,Apr,2040-04-22 06:18:00,2040-04-22 07:12:00,0.9,unknown,unknown,,Journalist (Full Record)
place,,nan,30187146,,,,,,,,-165.88836749842514,39.66613244830564,residential,,,,journalist,,,,,,,,unknown,neutral,,Journalist (Full Record)
trip,0040-04-24,nan,trip_15,,,,,,,,,,,,09:00:00,21:00:00,journalist,2040-04-24,2040.0,4.0,Apr,2040-04-24 09:00:00,2040-04-24 21:00:00,12.0,unknown,unknown,,Journalist (Full Record)
trip,2040-04-08,nan,trip_16,,,,,,,,,,,,09:00:00,21:00:00,journalist,2040-04-08,2040.0,4.0,Apr,2040-04-08 09:00:00,2040-04-08 21:00:00,12.0,unknown,unknown,,Journalist (Full Record)
place,,nan,37864373,,,,,,,,-164.34341465950638,39.41518140613042,residential,,,,journalist,,,,,,,,unknown,neutral,,Journalist (Full Record)
place,,nan,2564179411,Paackland Control Office,,,,,,,-164.3405394542059,39.4253968077931,government,inspections,,,journalist,,,,,,,,unknown,neutral,,Journalist (Full Record)
place,,nan,37799737,Port Office of Customs A,,,,,,,-164.35414241114626,39.431952595239245,government,customs,,,journalist,,,,,,,,unknown,neutral,,Journalist (Full Record)
place,,nan,48511187,,,,,,,,-165.59625808330424,39.54334627362747,commercial,,,,journalist,,,,,,,,unknown,neutral,,Journalist (Full Record)
trip,2040-05-02,nan,trip_17,,,,,,,,,,,,06:59:00,07:36:00,journalist,2040-05-02,2040.0,5.0,May,2040-05-02 06:59:00,2040-05-02 07:36:00,0.62,unknown,unknown,,Journalist (Full Record)
place,,nan,8774871637,,,,,,,,-165.68811073674675,39.00557845258907,residential,,,,journalist,,,,,,,,unknown,neutral,,Journalist (Full Record)
trip,2040-05-17,nan,trip_18,,,,,,,,,,,,07:42:00,08:35:00,journalist,2040-05-17,2040.0,5.0,May,2040-05-17 07:42:00,2040-05-17 08:35:00,0.88,unknown,unknown,,Journalist (Full Record)
place,,nan,36979025,,,,,,,,-165.95318240998887,39.09596026344447,residential,,,,journalist,,,,,,,,unknown,neutral,,Journalist (Full Record)
trip,0040-04-10,nan,trip_19,,,,,,,,,,,,09:00:00,21:00:00,journalist,2040-04-10,2040.0,4.0,Apr,2040-04-10 09:00:00,2040-04-10 21:00:00,12.0,unknown,unknown,,Journalist (Full Record)
place,,nan,48511194,,,,,,,,-165.6003499240121,39.55045654962996,commercial,,,,journalist,,,,,,,,unknown,neutral,,Journalist (Full Record)
trip,0040-05-27,nan,trip_20,,,,,,,,,,,,06:07:00,13:00:00,journalist,2040-05-27,2040.0,5.0,May,2040-05-27 06:07:00,2040-05-27 13:00:00,6.88,unknown,unknown,,Journalist (Full Record)
trip,2040-06-05,nan,trip_21,,,,,,,,,,,,11:00:00,21:00:00,journalist,2040-06-05,2040.0,6.0,Jun,2040-06-05 11:00:00,2040-06-05 21:00:00,10.0,unknown,unknown,,Journalist (Full Record)
place,,nan,37866955,Paackland City Hall,,,,,,,-164.3360581789102,39.41241400428792,government,city hall,,,journalist,,,,,,,,unknown,neutral,,Journalist (Full Record)
trip,0040-06-03,nan,trip_22,,,,,,,,,,,,07:46:00,09:33:00,journalist,2040-06-03,2040.0,6.0,Jun,2040-06-03 07:46:00,2040-06-03 09:33:00,1.78,unknown,unknown,,Journalist (Full Record)
place,,nan,35889122,,,,,,,,-165.69023073674674,39.004597552589075,residential,,,,journalist,,,,,,,,unknown,neutral,,Journalist (Full Record)
trip,0040-07-10,nan,trip_23,,,,,,,,,,,,09:00:00,21:00:00,journalist,2040-07-10,2040.0,7.0,Jul,2040-07-10 09:00:00,2040-07-10 21:00:00,12.0,unknown,unknown,,Journalist (Full Record)
trip,2040-04-07,nan,trip_24,,,,,,,,,,,,11:00:00,21:00:00,journalist,2040-04-07,2040.0,4.0,Apr,2040-04-07 11:00:00,2040-04-07 21:00:00,10.0,unknown,unknown,,Journalist (Full Record)
place,,nan,37872598,,,,,,,,-164.33632554127007,39.4228595190966,residential,,,,journalist,,,,,,,,unknown,neutral,,Journalist (Full Record)
trip,2040-06-17,nan,trip_25,,,,,,,,,,,,09:32:00,10:21:00,journalist,2040-06-17,2040.0,6.0,Jun,2040-06-17 09:32:00,2040-06-17 10:21:00,0.82,unknown,unknown,,Journalist (Full Record)
trip,0040-05-01,nan,trip_26,,,,,,,,,,,,09:17:00,13:00:00,journalist,2040-05-01,2040.0,5.0,May,2040-05-01 09:17:00,2040-05-01 13:00:00,3.72,unknown,unknown,,Journalist (Full Record)
place,,nan,37810321,Tours Central Ticketing,,,,,,,-164.41392243354372,39.43735475916919,tourism,trips,,,journalist,,,,,,,,unknown,tourism,,Journalist (Full Record)
trip,2040-07-07,nan,trip_27,,,,,,,,,,,,08:49:00,14:49:00,journalist,2040-07-07,2040.0,7.0,Jul,2040-07-07 08:49:00,2040-07-07 14:49:00,6.0,unknown,unknown,,Journalist (Full Record)
place,,nan,37852571,Port Office of Customs B,,,,,,,-164.40674823511532,39.438693635350795,government,customs,,,journalist,,,,,,,,unknown,neutral,,Journalist (Full Record)
